Shim_ID,FHFC_Key,HUD_REMS,Public_Housing_Development#,Florida_DOR_Parcel,Development_Name,Street_Address,City,State,Zip_Code,County,Housing_Program(s),Total_Units,Assisted_Units,HUD/RD_Rental_Assistance_Units,FHFC_Funded,HUD_Multifamily_Funded,HUD_Public_Housing_Funded,RD_Funded,LHFA_Funded,Target_Population,Occupancy_Status,Affordability_Start_Date,Year_built_(property_appraiser),Owner_Type,Overall_year_of_subsidy_expiration,Latitude,Longitude,Census_Tract,Census_Block_Group,Number_of_0_BR,Number_of_1_BR,Number_of_2_BR,Number_of_3_BR,Number_of_4_or_more_BR
1386,-,800004449,-,1.31E+11,SAINT AGUSTIN VILLAS,1919 NW 15TH AVE,Miami,Florida,33125,Miami-Dade,Rental Assistance/HUD;Section 202 Direct Loan,100,99,99,-,x,-,-,-,Elderly,Ready for Occupancy,1987,1987,Non-Profit,2028,25.79318589,-80.22088817,3004,2,not avail.,not avail.,not avail.,not avail.,not avail.
1852,-,800004439,-,3.02E+12,SIERRA LAKE APARTMENTS,255 NE 195 STREET,Miami,Florida,33179,Miami-Dade,Rental Assistance/HUD;Section 202 Capital Advance,80,79,79,-,x,-,-,-,Elderly,Ready for Occupancy,1998,not avail.,Non-Profit,2016,25.9571379,-80.19138961,9806,1,not avail.,not avail.,not avail.,not avail.,not avail.
1259,-,800004441,-,1.31E+11,SINGER PLAZA,1310 NW 16TH ST,Miami,Florida,33125,Miami-Dade,Rental Assistance/HUD,100,100,100,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1981,1980,Non-Profit,2031,25.79000094,-80.21690391,3004,1,-,76,24,-,-
3121,-,800112153,-,3.07E+12,ST. ANNE'S GARDENS,11800 Quail Roost Dr,Miami,Florida,33177,Miami-Dade,Rental Assistance/HUD;Section 202 Capital Advance,96,95,95,-,x,-,-,-,Elderly,Ready for Occupancy,2003,2003,Non-Profit,2045,25.58920283,-80.38244778,10205,3,not avail.,not avail.,not avail.,not avail.,not avail.
587,-,800004421,-,1.31E+11,ST. DOMINIC GARDENS,5849 NW 7TH ST,Miami,Florida,33126,Miami-Dade,Rental Assistance/HUD;Section 207/223(f),150,149,149,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1981,Non-Profit,2036,25.77857746,-80.29081815,5701,2,not avail.,not avail.,not avail.,not avail.,not avail.
1387,-,800004454,-,1.31E+11,ST. MARY TOWERS,7615 NW 2ND AVE,Miami,Florida,33150,Miami-Dade,Rental Assistance/HUD;Section 207/223(f),100,99,99,-,x,-,-,-,Elderly,Ready for Occupancy,1990,1990,Non-Profit,2035,25.84493815,-80.20048387,1401,3,not avail.,not avail.,not avail.,not avail.,not avail.
6639,-,800217534,-,3.03E+12,ST. VINCENT DE PAUL GARDENS,10160 NW 19th Ave,Miami,Florida,33147,Miami-Dade,Rental Assistance/HUD;Section 202 Capital Advance,102,101,101,-,x,-,-,-,Elderly,Ready for Occupancy,2006,2007,Non-Profit,2046,25.86738445,-80.23076496,408,3,not avail.,not avail.,not avail.,not avail.,not avail.
1458,-,800004462,-,3.35E+12,"STEIN GERONTOLOGICAL INSTITUTE,INC",8725 SW 152ND ST,Miami,Florida,33176,Miami-Dade,Rental Assistance/HUD;Section 811 Capital Advance,5,4,4,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1997,1965,Non-Profit,2037,25.6293426,-80.33425998,8206,3,not avail.,not avail.,not avail.,not avail.,not avail.
1256,-,800004484,-,1.41E+11,SYLVIA COURT,1637 SW 12TH ST,Miami,Florida,33125,Miami-Dade,Rental Assistance/HUD,8,8,8,-,x,-,-,-,Family,Ready for Occupancy,1982,1924,For-Profit,2032,25.76188987,-80.22118626,6403,3,-,8,-,-,-
923,-,800004485,-,1.31E+11,T.M. ALEXANDER  APARTMENTS,1400 NW 19TH ST,Miami,Florida,33125,Miami-Dade,Local Bonds;Rental Assistance/HUD,151,150,150,-,x,-,-,x,Elderly,Ready for Occupancy,1985,1984,For-Profit,2031,25.79262905,-80.21950995,3004,1,not avail.,not avail.,not avail.,not avail.,not avail.
6435,1351,800004498,-,1.01E+11,TEMPLE COURT APARTMENTS,431 NW 3RD ST.,Miami,Florida,33128,Miami-Dade,Housing Credits 9%;Rental Assistance/HUD,61,61,61,x,x,-,-,-,Elderly;Family,Ready for Occupancy,1980,1920,For-Profit,2055,25.77703056,-80.20187614,3601,1,31,30,-,-,-
1257,-,800004499,-,1.41E+11,TERESA COURT,929 SW 5TH ST,Miami,Florida,33130,Miami-Dade,Rental Assistance/HUD,21,21,21,-,x,-,-,-,Elderly,Ready for Occupancy,1982,1924,For-Profit,2032,25.7690089,-80.20995431,5302,2,-,21,-,-,-
1345,-,800004515,-,1.31E+11,TOWN PARK PLAZA SOUTH,1798 NW 5th Ave,Miami,Florida,33136,Miami-Dade,Rental Assistance/HUD,116,84,-,-,x,-,-,-,Family,Ready for Occupancy,1972,not avail.,Non-Profit,2012,25.79242785,-80.20360594,3100,3,not avail.,not avail.,not avail.,not avail.,not avail.
1416,-,800004516,-,1.31E+11,TOWN PARK VILLAGE I,1680 NW 4th AVE,Miami,Florida,33136,Miami-Dade,Rental Assistance/HUD,151,30,30,-,x,-,-,-,Family,Ready for Occupancy,1986,not avail.,Non-Profit,2017,25.7903512,-80.20226245,3100,2,not avail.,not avail.,not avail.,not avail.,not avail.
1313,-,800004525,-,3.02E+12,TWIN LAKES APARTMENTS,1007 NW 155TH LN,Miami,Florida,33169,Miami-Dade,Rental Assistance/HUD;Section 202 Capital Advance,100,99,99,-,x,-,-,-,Elderly,Ready for Occupancy,1996,not avail.,Non-Profit,2036,25.91780367,-80.21641702,414,1,not avail.,not avail.,not avail.,not avail.,not avail.
2207,-,800112155,-,1.41E+11,VICTORIA APARTMENTS,312 NW 9th Ave,Miami,Florida,33128,Miami-Dade,Rental Assistance/HUD;Section 202 Capital Advance,100,99,99,-,x,-,-,-,Elderly,Ready for Occupancy,2000,2001,Non-Profit,2041,25.7770876,-80.20989365,5202,1,not avail.,not avail.,not avail.,not avail.,not avail.
1417,-,800004541,-,1.02E+11,VILLA BEATRIZ,776 NW 2ND ST,Miami,Florida,33128,Miami-Dade,Rental Assistance/HUD,24,24,24,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1924,For-Profit,2017,25.77540938,-80.20764414,3602,1,4,20,-,-,-
1484,-,800004543,-,1.02E+11,VILLA CHRISTINA,427 SW 8TH  AVENUE,Miami,Florida,33130,Miami-Dade,Rental Assistance/HUD,12,12,12,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1926,For-Profit,2017,25.76930124,-80.20734141,3602,4,3,9,-,-,-
1491,-,800004544,-,1.02E+11,VILLA ELENA,636 SW 6TH ST,Miami,Florida,33130,Miami-Dade,Rental Assistance/HUD,24,24,24,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1925,For-Profit,2016,25.76776525,-80.20477093,6602,4,24,-,-,-,-
1455,-,800004221,-,1.02E+11,VILLA LA NINA,520 SW 4TH ST,Miami,Florida,33130,Miami-Dade,Rental Assistance/HUD,13,13,13,-,x,-,-,-,Elderly,Ready for Occupancy,1980,1949,For-Profit,2017,25.76968076,-80.20309648,3602,3,11,2,-,-,-
1419,-,800004547,-,1.02E+11,VILLA LA PINTA APARTMENTS,501 SW 6TH CT,Miami,Florida,33130,Miami-Dade,Rental Assistance/HUD,28,28,28,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1925,For-Profit,2016,25.768803,-80.20479399,3602,5,28,-,-,-,-
1461,-,800004548,-,1.02E+11,VILLA LISA,330 SW 5TH AVE,Miami,Florida,33130,Miami-Dade,Rental Assistance/HUD,8,8,8,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1933,For-Profit,2031,25.77040836,-80.20282041,3602,2,8,-,-,-,-
1422,-,800004551,-,1.02E+11,VILLA MARGARITA,628 SW 2ND ST,Miami,Florida,33130,Miami-Dade,Rental Assistance/HUD,20,20,20,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1933,For-Profit,2017,25.77155165,-80.20490985,3602,5,18,2,-,-,-
1453,-,800004553,-,1.02E+11,VILLA MARIVI,107 NW 8TH AVE,Miami,Florida,33128,Miami-Dade,Rental Assistance/HUD,10,10,10,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1925,For-Profit,2031,25.77490827,-80.20761297,3602,1,6,4,-,-,-
1480,-,800004554,-,1.02E+11,VILLA OBDULIA,618 SW 2ND ST,Miami,Florida,33130,Miami-Dade,Rental Assistance/HUD,3,3,3,-,x,-,-,-,Elderly,Ready for Occupancy,1979,1999,For-Profit,2030,25.77169563,-80.20454243,3602,5,3,-,-,-,-
580,-,800004555,-,1.02E+11,VILLA PINA,619 SW 2ND ST,Miami,Florida,33130,Miami-Dade,Rental Assistance/HUD,22,21,21,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1999,For-Profit,2021,25.77199207,-80.20457972,3602,5,not avail.,not avail.,not avail.,not avail.,not avail.
846,-,800004559,-,1.02E+11,VILLA SARA,435 SW 6th St,Miami,Florida,33130,Miami-Dade,Rental Assistance/HUD,30,30,30,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1926,For-Profit,2016,25.76831729,-80.20162118,3602,3,-,30,-,-,-
1420,-,800004560,-,1.02E+11,VILLA SONIA,340 SW 5TH AVE,Miami,Florida,33130,Miami-Dade,Rental Assistance/HUD,27,27,27,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1929,For-Profit,2016,25.77011025,-80.20279355,3602,2,27,-,-,-,-
2210,-,800112154,-,1.41E+11,VISTA ALEGRE APARTMENTS,2235 SW 8th St,Miami,Florida,33135,Miami-Dade,Rental Assistance/HUD;Section 202 Capital Advance,100,99,99,-,x,-,-,-,Elderly,Ready for Occupancy,2000,2001,Non-Profit,2041,25.7656023,-80.23163724,5407,2,not avail.,not avail.,not avail.,not avail.,not avail.
884,-,800004586,-,1.31E+11,WYNWOOD APARTMENTS,505 NW 32nd St,Miami,Florida,33127,Miami-Dade,Rental Assistance/HUD,40,40,40,-,x,-,-,-,Family,Ready for Occupancy,1981,1985,Non-Profit,2031,25.80531887,-80.20172348,2600,2,-,-,29,6,5
2034,-,800004027,-,2.32E+11,COUNCIL TOWERS,1040 N Collins AVE,Miami Beach,Florida,33139,Miami-Dade,Rental Assistance/HUD;Section 202 Direct Loan,252,250,250,-,x,-,-,-,Elderly,Ready for Occupancy,1980,1979,Non-Profit,2031,25.78147602,-80.13179349,4404,2,not avail.,not avail.,not avail.,not avail.,not avail.
1952,-,800004088,-,2.42E+11,FEDERATION TOWERS,757 WEST AVE,Miami Beach,Florida,33139,Miami-Dade,Rental Assistance/HUD;Section 202 Direct Loan,114,113,113,-,x,-,-,-,Elderly,Ready for Occupancy,1981,not avail.,Non-Profit,2020,25.777859,-80.14170867,4406,1,not avail.,not avail.,not avail.,not avail.,not avail.
3125,-,800112345,-,2.42E+11,FERNWOOD APARTMENTS,935 Pennsylvania Ave,Miami Beach,Florida,33139,Miami-Dade,Rental Assistance/HUD;Section 811 Capital Advance,18,18,18,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,2002,1925,Non-Profit,2024,25.78013865,-80.13369193,4403,1,-,14,4,-,-
2022,-,800004103,-,2.32E+11,FOUR FREEDOMS HOUSE,3800 COLLINS AVE,Miami Beach,Florida,33140,Miami-Dade,Rental Assistance/HUD,210,179,179,-,x,-,-,-,not avail.,Ready for Occupancy,1964,1996,Non-Profit,2036,25.81142603,-80.12360734,4103,1,not avail.,not avail.,not avail.,not avail.,not avail.
137,2594,800004254,-,2.42E+11,LULAV SQUARE,628 LENOX AVE.,Miami Beach,Florida,33139,Miami-Dade,Housing Credits 9%;Rental Assistance/HUD,140,140,139,x,x,-,-,-,Elderly;Family;Link,Ready for Occupancy,1977,1925,For-Profit,2064,25.776556,-80.139722,4405,2,not avail.,not avail.,not avail.,not avail.,not avail.
2021,-,800004285,-,3.12E+12,MIAMI BEACH MARIAN TOWERS,17505 N BAY RD,Miami Beach,Florida,33160,Miami-Dade,Rental Assistance/HUD;Section 236,220,194,194,-,x,-,-,-,Elderly,Ready for Occupancy,1973,1971,Non-Profit,2019,25.9384092,-80.12557654,126,2,not avail.,not avail.,not avail.,not avail.,not avail.
2029,-,800004401,-,2.42E+11,REBECCA TOWERS NORTH,200 Alton Rd,Miami Beach,Florida,33139,Miami-Dade,Rental Assistance/HUD,200,200,200,-,x,-,-,-,Elderly,Ready for Occupancy,1979,1978,Non-Profit,2019,25.77070574,-80.13894724,4500,3,120,80,-,-,-
2324,-,800004434,-,2.42E+11,SHELBOURNE HOUSE,710 JEFFERSON AVE,Miami Beach,Florida,33139,Miami-Dade,Rental Assistance/HUD;Section 811 Capital Advance,24,24,24,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1995,1925,Non-Profit,2035,25.7772625,-80.13759383,4405,4,12,12,-,-,-
550,-,800004288,-,2.32E+11,SHEP DAVIS PLAZA,220 23RD ST,Miami Beach,Florida,33139,Miami-Dade,Rental Assistance/HUD,49,49,49,-,x,-,-,-,Elderly,Ready for Occupancy,1982,1926,For-Profit,2017,25.79823742,-80.12854287,4206,4,7,42,-,-,-
370,-,800004463,-,2.32E+11,STELLA MARIS HOUSE,8638 HARDING AVE.,Miami Beach,Florida,33141,Miami-Dade,Rental Assistance/HUD;Section 207/223(f),137,136,136,-,x,-,-,-,Elderly,Ready for Occupancy,1985,1985,Non-Profit,2035,25.87172642,-80.12282061,3909,1,not avail.,not avail.,not avail.,not avail.,not avail.
898,1884,800004552,-,2.32E+11,VILLA MARIA,2800 COLLINS AVE,Miami Beach,Florida,33140,Miami-Dade,Rental Assistance/HUD;Special Housing Assistance & Development Program,34,34,34,x,x,-,-,-,Elderly,Ready for Occupancy,1982,1924,Non-Profit,2017,25.804728,-80.125678,4103,2,3,31,-,-,-
1008,-,800004588,-,3.42E+12,183RD STREET APARTMENTS,18451 NW 37th Ave,Miami Gardens,Florida,33056,Miami-Dade,Rental Assistance/HUD,175,173,173,-,x,-,-,-,Family,Ready for Occupancy,1970,1969,For-Profit,2023,25.9416344,-80.26106281,10011,2,not avail.,not avail.,not avail.,not avail.,not avail.
1007,-,800004589,-,3.42E+12,187TH STREET APTS,18665 NW 37th Ave,Miami Gardens,Florida,33056,Miami-Dade,Rental Assistance/HUD,156,155,155,-,x,-,-,-,Family,Ready for Occupancy,1971,1970,For-Profit,2023,25.94320212,-80.26082553,10011,2,not avail.,not avail.,not avail.,not avail.,not avail.
1312,2717,800003975,-,3.41E+12,GARDEN VISTA,4601 NW 183rd St Apt D5,Miami Gardens,Florida,33055,Miami-Dade,Housing Credits 4%;Rental Assistance/HUD;State Bonds,152,149,149,x,x,-,-,-,Family,Ready for Occupancy,1969,2004,For-Profit,2044,25.964946,-80.234527,9904,2,not avail.,not avail.,not avail.,not avail.,not avail.
1391,-,800004286,-,3.42E+12,MIAMI GARDEN APARTMENTS,18175 NW 22nd Ave,Miami Gardens,Florida,33056,Miami-Dade,Rental Assistance/HUD,45,45,45,-,x,-,-,-,Family,Ready for Occupancy,1980,1979,Non-Profit,2031,25.940351,-80.236587,9503,3,-,-,45,-,-
7150,-,800224030,-,3.42E+12,ST. MONICA APARTMENTS,3425 NW 189th St,Miami Gardens,Florida,33056,Miami-Dade,Rental Assistance/HUD;Section 202 Capital Advance,84,83,83,-,x,-,-,-,Elderly,Ready for Occupancy,2009,1958,Non-Profit,2016,25.94641983,-80.25788884,10011,2,not avail.,not avail.,not avail.,not avail.,not avail.
1348,-,800003893,-,3.02E+12,AHEPA 421 APTS,350 NE 141ST ST,North Miami,Florida,33161,Miami-Dade,Rental Assistance/HUD;Section 202 Direct Loan,80,80,80,-,x,-,-,-,Elderly,Ready for Occupancy,1989,1989,Non-Profit,2034,25.90440733,-80.19159714,305,3,20,60,-,-,-
1258,-,800003949,-,6.22E+11,BUENA VISTA VILLAS,13555 NE 3RD CT,North Miami,Florida,33161,Miami-Dade,Rental Assistance/HUD;Section 202 Direct Loan,20,20,20,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1997,1964,Non-Profit,2017,25.8998373,-80.19143502,305,3,-,20,-,-,-
1456,-,800004018,-,3.02E+12,COLONIAL PLACE APARTMENTS,13898 NE THIRD COURT,North Miami,Florida,33161,Miami-Dade,Rental Assistance/HUD;Section 202 Direct Loan,9,9,9,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1992,1992,Non-Profit,2032,25.90306103,-80.19238329,305,3,9,-,-,-,-
1012,-,800004587,-,8.21E+11,135TH STREET APARTMENTS,"2860 NW 135TH ST, Apt 117",Opa-locka,Florida,33054,Miami-Dade,Rental Assistance/HUD,65,64,64,-,x,-,-,-,Family,Ready for Occupancy,1968,1968,For-Profit,2033,25.89672454,-80.24700688,503,4,not avail.,not avail.,not avail.,not avail.,not avail.
1006,-,800004590,-,8.21E+11,22ND AVENUE APARTMENTS,13875 NW 22ND  AVE.,Opa-locka,Florida,33054,Miami-Dade,Rental Assistance/HUD,175,165,165,-,x,-,-,-,Family,Ready for Occupancy,1970,1970,For-Profit,2023,25.90055171,-80.23506425,413,3,not avail.,not avail.,not avail.,not avail.,not avail.
1021,-,800004337,-,8.21E+11,ARCHBISHOP MCCARTHY RESIDENCE,13201 NW 28TH AVE,Opa-locka,Florida,33054,Miami-Dade,Rental Assistance/HUD;Section 207/223(f),114,113,-,-,x,-,-,-,Elderly,Ready for Occupancy,1986,not avail.,Non-Profit,2026,25.8950097,-80.24508022,503,4,not avail.,not avail.,not avail.,not avail.,not avail.
1017,-,800004250,-,8.21E+11,LOCK TOWNS IND LVG APTS.,2351 NW 135TH ST,Opa-locka,Florida,33054,Miami-Dade,Rental Assistance/HUD;Section 202 Direct Loan,20,20,20,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1995,1995,Non-Profit,2017,25.89767419,-80.23849997,403,3,-,20,-,-,-
6919,-,800214892,-,8.21E+11,ROYAL PALM APARTMENTS,2375 Opa Locka Blvd,Opa-locka,Florida,33054,Miami-Dade,Rental Assistance/HUD;Section 202 Capital Advance,100,99,99,-,x,-,-,-,Elderly,Ready for Occupancy,2006,2006,Non-Profit,2046,25.89848776,-80.23829206,403,3,not avail.,not avail.,not avail.,not avail.,not avail.
1194,286,800004503,-,8.21E+11,THE GARDENS APARTMENTS,13180 PORT SAID ROAD,Opa-locka,Florida,33054,Miami-Dade,Housing Credits 9%;Rental Assistance/HUD;Section 221(d)(4) MKT;State HOME,328,328,328,x,x,-,-,-,Family,Ready for Occupancy,1991,1953,For-Profit,2035,25.89410906,-80.2530688,503,3,-,55,211,54,8
2178,-,800004380,-,3.05E+12,PERRINE RAINBOW,10000 SW 173RD TER,PERRINE,Florida,33157,Miami-Dade,Rental Assistance/HUD,64,64,64,-,x,-,-,-,Family,Ready for Occupancy,1979,1979,Non-Profit,2034,25.60881602,-80.35307864,8309,1,-,-,12,26,26
1394,-,800004483,-,2.54E+12,SWEETWATER TOWERS,10750 SW 4TH STREET,Sweetwater,Florida,33174,Miami-Dade,Rental Assistance/HUD;Section 207/223(f),100,99,99,-,x,-,-,-,Elderly,Ready for Occupancy,1989,1989,Non-Profit,2034,25.76449265,-80.37009321,9020,1,not avail.,not avail.,not avail.,not avail.,not avail.
519,1337,800004467,-,3567 25 00126410000000,CAYO DEL MAR,5501 THIRD AVE,Key West,Florida,33040,Monroe,Housing Credits 9%;Rental Assistance/HUD;SAIL,130,130,121,x,x,-,-,-,Family,Ready for Occupancy,1974,not avail.,Limited Dividend,2055,24.57035744,-81.73885469,971800,4,-,8,89,33,-
9,-,800003895,-,0568 25 00034500000000,HARVEY HOUSE,1215 CATHERINE ST,Key West,Florida,33040,Monroe,Rental Assistance/HUD;Section 811 Capital Advance,11,11,11,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1997,1942,Non-Profit,2038,24.55484544,-81.78927263,972200,1,-,10,1,-,-
2275,-,800004274,-,0568 25 00063400000000,MARTY'S PLACE,1515-1519 BERTHA ST,Key West,Florida,33040,Monroe,Rental Assistance/HUD;Section 811 Capital Advance,3,3,3,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1994,1943,Non-Profit,2034,24.55459557,-81.77904012,972000,1,-,3,-,-,-
8,-,800003894,-,0568 25 00029420000000,McCARTHY/ROGERS RESIDENCE,1213 WILLIAM ST,Key West,Florida,33040,Monroe,Rental Assistance/HUD;Section 811 Capital Advance,5,5,5,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1997,1933,Non-Profit,2037,24.55110085,-81.79381614,972600,1,-,2,2,1,-
2166,249,800004270,-,1166 32 00103641000000,EASTWIND APARTMENTS,240 SOMBRERO RD,Marathon,Florida,33050,Monroe,Rental Assistance/HUD;State HOME,130,130,130,x,x,-,-,-,Family,Ready for Occupancy,1981,1981,Non-Profit,2046,24.71437996,-81.07309593,971200,2,-,8,68,52,2
805,-,800004384,-,08-3N-24-2380-0001-0020,PINE TREE APARTMENTS,3708-3 Pine Tree Drive,Hilliard,Florida,32046,Nassau,Rental Assistance/HUD;Section 515,44,44,44,-,x,-,x,-,Family,Ready for Occupancy,1981,1981,Limited Dividend,2036,30.683683,-81.914218,50400,4,-,12,26,6,-
700,-,800004000,-,03-2S-24-0000-0017-0020,CHOCTAW VILLAGE,859 GIBSON ROAD,Fort Walton Beach,Florida,32547,Okaloosa,Rental Assistance/HUD,48,48,48,-,x,-,-,-,Family,Ready for Occupancy,1979,1979,For-Profit,2019,30.44806112,-86.63380698,22001,3,-,-,32,16,-
1016,-,800004578,-,13-2S-24-0270-0004-0040,Westminster Manor,40 WINDHAM AVE SE,Fort Walton Beach,Florida,32548,Okaloosa,Rental Assistance/HUD;Section 207/223(f),95,95,95,-,x,-,-,-,Elderly,Ready for Occupancy,1983,1983,Non-Profit,2043,30.40926956,-86.60721451,22600,3,-,95,-,-,-
3042,-,800211334,-,13-2S-24-0270-0005-0090,Westminster Manor II,45 Windham Avenue SW,Fort Walton Beach,Florida,32548,Okaloosa,Rental Assistance/HUD;Section 202 Capital Advance,53,53,53,-,x,-,-,-,Elderly,Ready for Occupancy,2002,2003,Non-Profit,2043,30.40893027,-86.60581206,22600,3,-,53,-,-,-
588,-,800004244,-,2.82E+14,LIFE CONCEPTS GROUP HOME I,27 W 1ST ST,Apopka,Florida,32703,Orange,Rental Assistance/HUD;Section 202 Direct Loan,6,6,6,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1991,1991,Non-Profit,2031,28.67701993,-81.51208952,17703,3,-,6,-,-,-
1630,-,800004245,-,2.82E+14,LIFE CONCEPTS GROUP HOME II,222 N Wekiwa Springs Rd,Apopka,Florida,32703,Orange,Rental Assistance/HUD;Section 202 Direct Loan,15,15,15,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1992,1970,Non-Profit,2032,28.68100276,-81.4688879,17807,1,4,11,-,-,-
1590,-,800004246,-,2.82E+14,LIFE CONCEPTS INDEPENDENT LIVING I,251 ALABAMA AVE,Apopka,Florida,32703,Orange,Rental Assistance/HUD;Section 202 Direct Loan,10,9,9,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1993,1993,Non-Profit,2033,28.67456523,-81.5014269,17703,1,not avail.,not avail.,not avail.,not avail.,not avail.
1954,2253,800004497,-,2.82E+14,TAYLOR APARTMENTS,131 E 15TH ST,Apopka,Florida,32703,Orange,Housing Credits 9%;Rental Assistance/HUD;Section 221(d)(4) MKT,101,101,101,x,x,-,-,-,Family;Link,Ready for Occupancy,1970,1970,For-Profit,2064,28.661583,-81.508417,17600,2,-,10,61,30,-
2061,-,800003900,-,2.92E+14,ANTIOCH MANOR,3850 W. D. Judge Drive,Orlando,Florida,32808,Orange,Rental Assistance/HUD,102,101,101,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1981,Non-Profit,2022,28.55862798,-81.42577409,18700,2,not avail.,not avail.,not avail.,not avail.,not avail.
6,-,800003988,-,2.92E+14,CATHERINE BOOTH TOWERS,633 LAKE DOT CIR,Orlando,Florida,32801,Orange,Rental Assistance/HUD;Section 202 Capital Advance,125,125,125,-,x,-,-,-,Elderly,Ready for Occupancy,1997,1980,Non-Profit,2037,28.55196184,-81.38518925,18900,4,-,125,-,-,-
2217,-,800067144,-,3.02E+14,CITRUS GARDENS,1301 Citrus Gardens Drive,Orlando,Florida,32806,Orange,Rental Assistance/HUD;Section 202 Capital Advance,55,55,55,-,x,-,-,-,Elderly,Ready for Occupancy,2001,2001,Non-Profit,2041,28.562667,-81.313103,18200,1,-,55,-,-,-
1950,-,800004014,-,2.92E+14,COLLEGE PARK TOWERS,5200 EGGLESTON AVE,Orlando,Florida,32810,Orange,Rental Assistance/HUD;Section 207/223(f),102,102,102,-,x,-,-,-,Elderly,Ready for Occupancy,1981,1981,Non-Profit,2022,28.60640816,-81.40552336,15202,3,-,102,-,-,-
6644,-,800219352,-,2.92E+14,COLLEGE PARK TOWERS II,5212 Eggleston Ave,Orlando,Florida,32810,Orange,Rental Assistance/HUD;Section 202 Capital Advance,68,68,68,-,x,-,-,-,Elderly,Ready for Occupancy,2007,2007,Non-Profit,2047,28.60681323,-81.40648099,15202,3,-,68,-,-,-
1893,2505,800004032,-,2.92E+14,CROSSROADS APARTMENTS,4381 CROSSROADS CT,Orlando,Florida,32811,Orange,Housing Credits 4%;Rental Assistance/HUD;State Bonds;State HOME,94,94,94,x,x,-,-,-,Family,Ready for Occupancy,1984,1984,For-Profit,2029,28.509427,-81.433668,14605,1,-,-,52,42,-
411,-,800004049,-,3.02E+14,DIXIE GROVE APARTMENTS,1901 WATAUGA AVE,Orlando,Florida,32812,Orange,Refi Section 221(d)(4) MR;Rental Assistance/HUD,44,44,44,-,x,-,-,-,Elderly,Ready for Occupancy,1983,1983,For-Profit,2034,28.5201846,-81.33419854,13702,3,-,16,24,4,-
1781,-,800004098,-,2.92E+14,FOREST HILLS APARTMENTS,7214 FOREST CITY RD,Orlando,Florida,32810,Orange,Rental Assistance/HUD,60,60,60,-,x,-,-,-,Family,Ready for Occupancy,1980,1973,Non-Profit,2016,28.62161282,-81.41654352,15104,1,-,20,40,-,-
2062,-,800004211,-,2.92E+14,KINNERET II,517 S Delaney Ave,Orlando,Florida,32801,Orange,Rental Assistance/HUD;Section 202 Direct Loan,112,112,112,-,x,-,-,-,Elderly,Ready for Occupancy,1979,1969,Non-Profit,2031,28.53590462,-81.37430598,10300,2,-,112,-,-,-
3030,-,800211380,-,2.92E+14,LAKESIDE PLACE APARTMENTS,1790 Mercy Dr,Orlando,Florida,32808,Orange,Rental Assistance/HUD;Section 811 Capital Advance,18,17,17,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,2003,2003,Non-Profit,2043,28.5672449,-81.43114882,18700,3,not avail.,not avail.,not avail.,not avail.,not avail.
173,-,800004133,-,2.92E+14,LIFE CONCEPTS LIVING II,705 GREENWOOD ST,Orlando,Florida,32801,Orange,Rental Assistance/HUD;Section 202 Direct Loan,6,6,6,-,x,-,-,-,Persons with Disabilities,Ready for Occupancy,1992,1953,Non-Profit,2032,28.53413745,-81.36804678,10300,1,-,2,2,-,-
