Project_ID,Project_Status,Project_Name,Street_Number ,Street_Name,Street_Type,Zip_Code,Planning_Address,APN(s),Supervisor_District,Planning_Neighborhood,City_Analysis_Neighborhood,Lead_Agency,Program_Area,Project_Area,Project_Type,Housing_Tenure,Issuance_of_Notice_to_Proceed,Issuance_of_Building_Permit,Issuance_of_First_Construction_Document,Estimated/Actual_Construction_Start_Date,Estimated_Construction_Completion,Project_Lead_Sponsor,Project_Co-Sponsor,Project_Owner,DBI_Permit_Number,Planning_Case_Number,Property_Informaiton_Map_Link,Planning_Entitlements,Entitlement_Approval,Section_415_Declaration,Recording_Number,Recording_Date,Project_Units,Affordable_Units,Market_Rate_Units,%_Affordable,SRO_Units,Studio_Units,1bd_Units,2bd_Units,3bd_Units,4bd_Units,5+_bd_Units,Mobility_Units,Manager_Units,Manager_Unit(s)_Type,Family_Units,Senior_Units,TAY_Units,Homeless_Units,Disabled_Units,20%_AMI,30%_AMI,50%_AMI,55%_AMI,60%_AMI,80%_AMI,90%_AMI,100%_AMI,120%_AMI,150%_AMI,Latitude,Longitude,Location
2016-057,(1) Preliminary Phase,101 Hyde,101,Hyde,St,94102,Planning address not yet assigned,0346003A,6,Downtown/Civic Center,Tenderloin,MOHCD,Multifamily,,New Construction,Rental,,,,,,Developer not yet selected,,Developer not yet selected,,Not Yet Available,,,,,,,85,84,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.78180374,-122.4158965,"(37.7818037374178, -122.415896547771)"
2016-058,(2) Predevelopment Feasibility,"HPSY, Block 52 (Inclusionary)",351,Friedell,St,94124,Not Applicable,"4591C105, 4591C107, 4591C110, 4591C111, 4591C112, 4591C113, 4591C114, 4591C115, 4591C116, 4591C117, 4591C118",10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,3/1/18,,,3/1/18 0:00,3/1/19,,,,,Not Applicable,,,,,,,74,9,65,12%,0,0,0,0,0,0,0,0,0,,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,37.7273461,-122.3700964,"(37.7273460998221, -122.37009644427)"
2016-059,(2) Predevelopment Feasibility,"Block 48, Phase 2A, Block B",899,La Salle,Ave,94124,Not Applicable,"4591D040, 4591D041, 4591D042, 4591D043, 4591D044, 4591D045, 4591D046, 4591D047, 4591D048",10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,1/1/18,,,1/1/18 0:00,6/1/19,,,,,Not Applicable,,,,,,,44,6,38,14%,0,0,3,2,1,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,5,0,0,1,0,37.7285974,-122.3781085,"(37.7285974031486, -122.378108483255)"
2016-060,(2) Predevelopment Feasibility,"Block 48, Phase 2B, Block E",988,Oakdale,Ave,94124,Not Applicable,"4591D088, 4591D089, 4591D090, 4591D091, 4591D092, 4591D093",10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,6/1/18,,,6/1/18 0:00,11/1/19,,,,,Not Applicable,,,,,,,15,2,13,13%,0,0,0,2,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,37.72807,-122.3774102,"(37.7280699987945, -122.37741020931)"
2016-061,(2) Predevelopment Feasibility,"Block 48, Phase 2B, Block I",978,Oakdale,Ave,94124,Not Applicable,"4591D082, 4591D083, 4591D084, 4591D085, 4591D086, 4591D087",10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,6/1/18,,,6/1/18 0:00,11/1/19,,,,,Not Applicable,,,,,,,22,3,19,14%,0,0,2,1,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,37.72790187,-122.3765389,"(37.7279018746519, -122.376538927926)"
2016-062,(2) Predevelopment Feasibility,"Block 48, Phase 2B, Block L",968,Oakdale,Ave,94124,Not Applicable,"4591D075, 4591D076, 4591D077, 4591D078, 4591D079, 4591D080, 4591D081",10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,6/1/18,,,6/1/18 0:00,11/1/19,,,,,Not Applicable,,,,,,,15,2,13,13%,0,0,1,1,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,37.72785436,-122.3757559,"(37.7278543620413, -122.375755893442)"
2016-063,(3) Design with Entitlements Approved,540 De Haro,540,De Haro,St,94107,"540 DE HARO ST, SAN FRANCISCO, CA 94107",4008002,10,Potrero Hill,Potrero Hill,MOHCD,Inclusionary,,New Construction,Unknown,,,,6/1/21 0:00,6/1/23,,,,"201502107867, 201512034120",2014.0599,http://propertymap.sfplanning.org/?search=2014.0599,"2014.0599E,2014.0599ENX,2014.0599U",6/2/16,Fee Payment,,,16,0,16,0%,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.76290707,-122.4017321,"(37.76290707437, -122.401732116289)"
2016-064,(3) Design with Entitlements Approved,2435-2445 16th ,2345-2445,16th ,St,94110,2435 16TH ST 94110,3965021,9,Mission,Mission,MOHCD,Inclusionary,,New Construction,Ownership,,,,6/22/21 0:00,6/22/23,Steve Vettel,,,,2014.1201,http://propertymap.sfplanning.org/?search=2014.1201,"2014.1201ENV,2014.1201ENX,2014.1201PPA,2014.1201SHD,2014.1201U",6/23/16,On-site BMR Project,,,53,8,45,15%,0,0,0,0,0,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,37.76532087,-122.41112,"(37.7653208738728, -122.411119976335)"
2016-065,(2) Predevelopment Feasibility,"HPSY I, Block 52 & 54",151,Friedell,St,94124,Not Applicable,"4591C043, 4591C044, 4591C047, 4591C048",10,Bayview,Bayview Hunters Point,OCII,Multifamily,HP Shipyard Phase 1,New Construction,Rental,7/1/18,,,7/1/18 0:00,12/1/19,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,100,99,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.72875256,-122.3692013,"(37.7287525641999, -122.36920126231)"
2016-066,(2) Predevelopment Feasibility,3840 Folsom,3840,Folsom,St,94110,Not Applicable,5683005,9,Bernal Heights,Bernal Heights,MOHCD,Small Sites,,Rehabilitation,Rental,2/28/17,,,2/28/17 0:00,5/31/17,Mission Economic Development Agency,,"MEDA Small Properties, LLC",,Not Applicable,,,,,,,4,4,0,100%,0,0,3,1,0,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,37.73842663,-122.4135386,"(37.738426633008, -122.413538574355)"
2016-068,(2) Predevelopment Feasibility,4840 Mission,4840,Mission ,St,94112,4840 MISSION ST 94112,6959019,11,Outer Mission,Outer Mission,MOHCD,Multifamily,,New Construction,Rental,6/30/19,,,6/30/19 0:00,12/31/20,BRIDGE Housing Corporation,,,,2016-012545PRJ,http://propertymap.sfplanning.org/?search=2016-012545PRJ,"2016-012545ENV,2016-012545PPA,2016-012545PRV",,,,,114,113,1,99%,0,7,51,45,10,0,0,0,1,2bd,90,0,0,23,0,0,32,3,0,78,0,0,0,0,0,37.72069319,-122.4385,"(37.7206931948319, -122.438500006358)"
2016-069,(2) Predevelopment Feasibility,250 Laguna Honda Blvd (Forest Hill Senior Apts),250,Laguna Honda,Blvd,94116,250 LAGUNA HONDA BLVD 94116,2819021,7,West of Twin Peaks,West of Twin Peaks,MOHCD,Multifamily,,New Construction,Rental,9/1/19,,,9/1/19 0:00,3/1/21,Christian Church Homes,Northern California Presbyterian Homes & Services,,,2016-004598PRJ,http://propertymap.sfplanning.org/?search=2016-004598PRJ,"2016-004598PPA,2016-004598PRV",,,,,150,149,1,99%,0,42,107,0,0,0,0,0,1,2bd,0,119,0,30,0,0,42,35,0,72,0,0,0,0,0,37.75024495,-122.4611827,"(37.7502449536356, -122.461182731386)"
2016-070,(2) Predevelopment Feasibility,500 Turk,500,Turk,St,94102,Planning address not yet assigned,741002,6,Downtown/Civic Center,Tenderloin,MOHCD,Multifamily,,New Construction,Rental,10/15/18,,,10/15/18 0:00,3/1/22,Tenderloin Neighborhood Development Corporation,,,,Not Yet Available,,,,,,,122,121,1,99%,0,29,65,27,0,0,0,0,1,2bd,96,0,0,25,0,0,25,49,0,47,0,0,0,0,0,37.7826165,-122.4177483,"(37.7826165017747, -122.417748285491)"
2016-071,(2) Predevelopment Feasibility,1990 Folsom,1990,Folsom,St,94103,Planning address not yet assigned,3552012,9,Mission,Mission,MOHCD,Multifamily,,New Construction,Rental,4/1/18,,,4/1/18 0:00,1/1/20,Tenderloin Neighborhood Development Corporation,Mission Economic Development Agency,,,Not Yet Available,,,,,,,143,142,1,99%,0,23,42,67,10,0,0,0,1,2bd,113,0,0,29,0,0,29,57,0,56,0,0,0,0,0,37.76555237,-122.4158988,"(37.765552368969, -122.415898802543)"
2016-072,(3) Design with Entitlements Approved,651 Geary ,651,Geary,St,94102,"651 GEARY ST, SAN FRANCISCO, CA 94102",318020,6,Downtown/Civic Center,Tenderloin,MOHCD,Inclusionary,,New Construction,Ownership,,,,7/6/21 0:00,7/6/23,Geary Place LLC,,,,2014.0482,http://propertymap.sfplanning.org/?search=2014.0482,"2014.0482C,2014.0482PPA,2014.0482U,2014.0482VAR",7/7/16,On-site BMR Project,2016-K325645,9/7/16,52,6,46,12%,0,0,0,0,0,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,37.78634415,-122.4139555,"(37.786344151743, -122.413955468105)"
2016-073,(3) Design with Entitlements Approved,1740 Market ,1740,Market,St,94102,1740 MARKET ST 94102,855010,5,Western Addition,Hayes Valley,MOHCD,Inclusionary,,New Construction,Rental,,,,7/27/21 0:00,7/27/23,Warner Schmalz,,,,2014.0409,http://propertymap.sfplanning.org/?search=2014.0409,"2014.0409CUA,2014.0409ENV,2014.0409PPA,2014.0409U,2014.0409VAR",7/28/16,On-site BMR Project,,,100,12,88,12%,0,0,0,0,0,0,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,37.77254418,-122.423102,"(37.7725441771399, -122.42310202809)"
2016-074,(2) Predevelopment Feasibility,Mission Bay South 6 West,600-700,Mission Bay Blvd North,,94158,Not Applicable,8711020,6,South of Market,Mission Bay,OCII,Multifamily,Mission Bay,New Construction,Rental,1/1/19,,,1/1/19 0:00,7/1/20,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,106,105,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.77135938,-122.3924784,"(37.7713593761687, -122.392478436698)"
2016-075,(2) Predevelopment Feasibility,3329-3331 20th,3329-3331,20th ,St,94110,Not Applicable,3611060,9,Mission,Mission,MOHCD,Small Sites,,Rehabilitation,Rental,2/1/17,,,2/1/17 0:00,5/1/17,Mission Economic Development Agency,,"MEDA Small Properties, LLC",,Not Applicable,,,,,,,10,10,0,100%,0,8,2,0,0,0,0,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,37.75863498,-122.4153866,"(37.7586349756147, -122.415386598439)"
2016-076,(3) Design with Entitlements Approved,390 1st  ,390,1st,St,94105,390 01ST ST 94105,3749058,6,South of Market,Financial District/South Beach,MOHCD,Inclusionary,,New Construction,Rental,,,,8/3/21 0:00,8/3/23,John Kevlin,,,"201601278125, 201609309274, 201609309279, 201609309280",2014.1041,http://propertymap.sfplanning.org/?search=2014.1041,"2014.1041CUA,2014.1041DNX,2014.1041E,2014.1041SHD,2014.1041U",8/4/16,On-site BMR Project ,,,180,22,158,12%,0,0,0,0,0,0,0,0,0,,22,0,0,0,0,0,0,0,0,0,0,22,0,0,0,37.78609148,-122.3934729,"(37.7860914767329, -122.393472931006)"
2016-078,(3) Design with Entitlements Approved,2600 Harrison,2600,Harrison,St,94110,"2600 HARRISON ST, SAN FRANCISCO, CA 94110",3639001,9,Mission,Mission,MOHCD,Inclusionary,,New Construction,Unknown,,,,8/10/21 0:00,8/10/23,Toby Morris ,,,2.01502E+11,2014.0503,http://propertymap.sfplanning.org/?search=2014.0503,"2014.0503E,2014.0503ENX,2014.0503PPA,2014.0503U",8/11/16,Fee Payment ,,,19,0,19,0%,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.75537821,-122.4124064,"(37.7553782112395, -122.412406393466)"
2016-079,(3) Design with Entitlements Approved,1515 South Van Ness ,1515,South Van Ness Avenue,Ave,94110,"3251 26TH ST, SAN FRANCISCO, CA 94110",6571001,9,Mission,Mission,MOHCD,Inclusionary,,New Construction,Rental,,,,8/10/21 0:00,8/10/23,Peter Schellinger ,,,,2014.102,http://propertymap.sfplanning.org/?search=2014.1020,"2014.1020CUA,2014.1020ENV,2014.1020U",8/11/16,On-site BMR Project ,,,157,19,138,12%,0,0,0,0,0,0,0,0,0,,19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,37.74891077,-122.4154177,"(37.7489107670426, -122.415417720572)"
2016-080,(2) Predevelopment Feasibility,2070 Bryant,2070,Bryant,St,94110,Planning address not yet assigned,4022021,9,Mission,Mission,MOHCD,Multifamily,,New Construction,Rental,,,,,,Developer not yet selected,,,,Not Yet Available,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.76104061,-122.4105471,"(37.7610406132102, -122.410547143136)"
2016-081,(2) Predevelopment Feasibility,"Block 48, Phase 1B, Block A",898,La Salle,Ave,94124,Not Applicable,"4591D035, 4591D036, 4591D037, 4591D038, 4591D039",10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,3/1/18,,,3/1/18 0:00,8/1/19,,,,,Not Applicable,,,,,,,16,4,12,25%,0,0,2,2,0,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,37.72900994,-122.3780357,"(37.7290099375031, -122.378035671208)"
2016-082,(2) Predevelopment Feasibility,"Block 48, Phase 1B, Block G",888,La Salle,Ave,94124,Not Applicable,"4591D020, 4591D021, 4591D022, 4591D023, 4591D024, 4591D025, 4591D026, 4591D027, 4591D028, 4591D029, 4591D030, 4591D031, 4591D032, 4591D033, 4591D034",10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,3/1/18,,,3/1/18 0:00,8/1/19,,,,,Not Applicable,,,,,,,34,3,31,9%,0,0,1,2,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,37.72869394,-122.3771791,"(37.7286939357626, -122.377179117703)"
2016-083,(3) Design with Entitlements Approved,98 Pennsylvania ,98,Pennsylvania Avenue,Ave,94107,"98 PENNSYLVANIA AV, SAN FRANCISCO, CA 94107",3948002,10,Potrero Hill,Mission Bay,MOHCD,Inclusionary,,New Construction,Rental,,,,9/21/21 0:00,9/21/23,Ciaran & Patrick Harty,,,,2013.0517,http://propertymap.sfplanning.org/?search=2013.0517,"2013.0517E,2013.0517PPA,2013.0517U,2013.0517X",9/22/16,On-site BMR Project ,,,48,7,41,15%,0,0,0,0,0,0,0,0,0,,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,37.76556181,-122.394221,"(37.7655618052983, -122.394221041687)"
2016-084,(3) Design with Entitlements Approved,2675 Folsom ,2675,Folsom,St,94110,2675 FOLSOM ST 94110,3639006,9,Mission,Mission,MOHCD,Inclusionary,,New Construction,Rental,,,,9/21/21 0:00,9/21/23,Muhammad A. Nadhiri,,,"201607283625, 201607293802",2014-000601PRJ,http://propertymap.sfplanning.org/?search=2014-000601PRJ,"2014-000601CUA,2014-000601ENX,2014-000601PPA",9/22/16,On-site BMR Project ,,,117,19,98,16%,0,0,0,0,0,0,0,0,0,,19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,37.75466318,-122.4138137,"(37.7546631838854, -122.413813723835)"
2016-085,(1) Preliminary Phase,Mission Bay South Block 9,410,China Basin,St,94158,Not Applicable,8719003,6,South of Market,Mission Bay,OCII,Multifamily,Mission Bay,New Construction,Rental,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,99,98,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.77254133,-122.3883232,"(37.7725413297508, -122.388323222758)"
2016-086,(2) Predevelopment Feasibility,"Block 48, Phase 3B, Block D",989,Oakdale,Ave,94124,Not Applicable,"4591D108, 4591D109, 4591D110, 4591D111, 4591D112, 4591D113",10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,10/1/18,,,10/1/18 0:00,3/1/20,,,,,Not Applicable,,,,,,,12,2,10,17%,0,0,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,37.7277279,-122.3776106,"(37.7277278962998, -122.377610576737)"
2016-087,(2) Predevelopment Feasibility,"Block 48, Phase 3B, Block Q",999,Oakdale,Ave,94124,Not Applicable,"4591D097, 4591D098, 4591D099, 4591D100, 4591D101, 4591D102, 4591D103, 4591D104, 4591D105, 4591D106, 4591D107",10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,10/1/18,,,10/1/18 0:00,3/1/20,,,,,Not Applicable,,,,,,,39,6,33,15%,0,0,4,2,0,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,5,0,0,1,0,37.72803489,-122.3785197,"(37.7280348887688, -122.378519654737)"
2016-088,(1) Preliminary Phase,Transbay Block 2 West,,Address not yet assigned,,94105,Not Applicable,Not yet available,6,Financial District,Financial District/South Beach,OCII,Multifamily,Transbay,New Construction,Rental,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,78,77,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.78912662,-122.3927523,"(37.7891266249945, -122.39275232674)"
2016-089,(1) Preliminary Phase,Transbay Block 2 East,,Address not yet assigned,,94105,Not Applicable,Not yet available,6,Financial District,Financial District/South Beach,OCII,Multifamily,Transbay,New Construction,Rental,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,169,167,2,99%,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.78940059,-122.3924064,"(37.7894005911945, -122.392406381032)"
2016-090,(1) Preliminary Phase,Mission Bay South 4 East,,Address not yet assigned,,94158,Not Applicable,8711029,6,South of Market,Mission Bay,OCII,Multifamily,Mission Bay,New Construction,Rental,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,101,100,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.772435,-122.3900887,"(37.772435003477, -122.390088705142)"
2016-091,(1) Preliminary Phase,"HPSY I, Block 48 (OCII 1)",755,La Salle,Ave,94124,Not Applicable,"4591D132, 4591D133, 4591D134, 4591D135",10,Bayview,Bayview Hunters Point,OCII,Multifamily,HP Shipyard Phase 1,New Construction,Unknown,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,39,38,1,97%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.72782172,-122.3743571,"(37.7278217209056, -122.374357146476)"
2016-092,(1) Preliminary Phase,"HPSY I, Block 48 (OCII 2)",996,Oakdale,Ave,94124,Not Applicable,"4591D094, 4591D095, 4591D096",10,Bayview,Bayview Hunters Point,OCII,Multifamily,HP Shipyard Phase 1,New Construction,Unknown,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,46,45,1,98%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.728384,-122.3782587,"(37.7283840024409, -122.378258736368)"
2016-093,(1) Preliminary Phase,Mission Bay South Block 9A,,Address not yet assigned,,94158,Not Applicable,8719005,6,South of Market,Mission Bay,OCII,Multifamily,Mission Bay,New Construction,Ownership,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,63,62,1,98%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.77258484,-122.3876007,"(37.7725848436667, -122.387600688012)"
2016-094,(1) Preliminary Phase,Mission Bay South Block 12 West,,Address not yet assigned,,94158,Not Applicable,8710006,6,South of Market,Mission Bay,OCII,Multifamily,Mission Bay,New Construction,Rental,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,149,148,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.77104569,-122.3951074,"(37.7710456940056, -122.395107363564)"
2016-095,(1) Preliminary Phase,"HPSY I, Block 56",11,Innes,Ct,94124,Not Applicable,"4591C084, 4591C085, 4591C086, 4591C087",10,Bayview,Bayview Hunters Point,OCII,Multifamily,HP Shipyard Phase 1,New Construction,Unknown,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,54,54,0,100%,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.72732121,-122.3684248,"(37.727321205822, -122.368424806189)"
2016-096,(1) Preliminary Phase,"HPSY II-CP, Block 7",,Address not yet assigned,,94124,Not Applicable,Not yet available,10,Bayview,Bayview Hunters Point,OCII,Multifamily,Candlestick Point,New Construction,Unknown,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,60,59,1,98%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.71648001,-122.3872751,"(37.7164800139355, -122.387275109807)"
2016-097,(1) Preliminary Phase,Transbay Block 12,,Address not yet assigned,,94105,Not Applicable,Not yet available,6,South of Market,Financial District/South Beach,OCII,Multifamily,Transbay,New Construction,Unknown,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,80,79,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.78431875,-122.3947255,"(37.7843187509925, -122.394725492431)"
2016-098,(1) Preliminary Phase,"HPSY II-CP, Block 2B",,Address not yet assigned,,94124,Not Applicable,Not yet available,10,Bayview,Bayview Hunters Point,OCII,Multifamily,Candlestick Point,New Construction,Unknown,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,130,129,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.71598266,-122.3851199,"(37.715982656929, -122.385119947235)"
2016-099,(1) Preliminary Phase,"HPSY II-CP, Block 6B",,Address not yet assigned,,94124,Not Applicable,Not yet available,10,Bayview,Bayview Hunters Point,OCII,Multifamily,Candlestick Point,New Construction,Unknown,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,105,104,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.71240103,-122.3824582,"(37.7124010270792, -122.382458175268)"
2016-100,(1) Preliminary Phase,"HPSY II-CP, Block 4B",,Address not yet assigned,,94124,Not Applicable,Not yet available,10,Bayview,Bayview Hunters Point,OCII,Multifamily,Candlestick Point,New Construction,Unknown,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,90,89,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.72873834,-122.3658935,"(37.7287383401402, -122.365893461516)"
2016-101,(1) Preliminary Phase,"HPSY II-CP, Block 5B",,Address not yet assigned,,94124,Not Applicable,Not yet available,10,Bayview,Bayview Hunters Point,OCII,Multifamily,Candlestick Point,New Construction,Unknown,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,110,109,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.71854936,-122.3828501,"(37.7185493628169, -122.382850112023)"
2016-102,(1) Preliminary Phase,"HPSY II-SY, Block 4B",,Address not yet assigned,,94124,Not Applicable,Not yet available,10,Bayview,Bayview Hunters Point,OCII,Multifamily,HP Shipyard Phase 2,New Construction,Unknown,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,130,129,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.71310659,-122.3816093,"(37.7131065890119, -122.381609269121)"
2016-103,(1) Preliminary Phase,"HPSY II-SY, Block 10A",,Address not yet assigned,,94124,Not Applicable,Not yet available,10,Bayview,Bayview Hunters Point,OCII,Multifamily,HP Shipyard Phase 2,New Construction,Unknown,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,90,89,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7300986,-122.3632592,"(37.7300985976334, -122.36325915464)"
2016-104,(1) Preliminary Phase,"HPSY II-SY, Block 8B",,Address not yet assigned,,94124,Not Applicable,Not yet available,10,Bayview,Bayview Hunters Point,OCII,Multifamily,HP Shipyard Phase 2,New Construction,Unknown,,,,,,Developer not yet selected,,Developer not yet selected,,Not Applicable,,,,,,,135,134,1,99%,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.72334162,-122.3684233,"(37.7233416214026, -122.368423332054)"
2016-105,(1) Preliminary Phase,CP-02,,Address not yet assigned,,94124,Not Applicable,Not yet available,10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,,,,,,,,,,Not Applicable,,,,,,,570,58,512,10%,0,0,0,0,0,0,0,0,0,,58,0,0,0,0,0,0,0,0,0,0,0,58,0,0,37.71352495,-122.3861826,"(37.7135249494723, -122.386182648827)"
2016-106,(1) Preliminary Phase,"CP-03, CP-04",,Address not yet assigned,,94124,Not Applicable,Not yet available,10,Bayview,Bayview Hunters Point,OCII,Inclusionary-OCII,,New Construction,Ownership,,,,,,,,,,Not Applicable,,,,,,,1140,87,1053,8%,0,0,0,0,0,0,0,0,0,,87,0,0,0,0,0,0,0,0,0,0,0,87,0,0,37.71399108,-122.3852424,"(37.7139910835116, -122.385242422643)"
2016-109,(3) Design with Entitlements Approved,1001 Van Ness,1001,Van Ness,Ave,94109,"1001 VAN NESS, SAN FRANCISCO, CA 94109",714016,5,Western Addition,Western Addition,MOHCD,Inclusionary,,New Construction,Unknown,,,,10/19/21 0:00,10/19/23,"Oryx Partners, LLC",,,,2014.1305,http://propertymap.sfplanning.org/?search=2014.1305,"2014.1305CUA,2014.1305U",10/20/16,Fee Payment,,,239,0,239,0%,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.78492975,-122.4219108,"(37.78492975337, -122.421910844955)"
2016-110,(3) Design with Entitlements Approved,1270 Mission,1270,Mission,St,94103,1270 MISSION ST 94103,3701021,6,South of Market,South of Market,MOHCD,Inclusionary,,New Construction,Rental,,,,10/26/21 0:00,10/26/23,AGI Avant,,,,2014.0926,http://propertymap.sfplanning.org/?search=2014.0926,"2014.0926DNX,2014.0926GPA,2014.0926MAP,2014.0926PCA,2014.0926PPA,2014.0926SHD,2014.0926U,2014.0926VAR",10/27/16,On-site BMR Project ,,,299,64,235,21%,0,0,0,0,0,0,0,0,0,,64,0,0,0,0,0,0,0,61,0,0,3,0,0,0,37.77680708,-122.4145228,"(37.7768070777739, -122.414522788343)"
